1x36-0|(0.97165316,0.04548473)(0.05658660,0.06984622)|0.00000041|
1x37-0|(0.97474420,0.04626897)(0.02859780,0.03778948)|0.00000000|
2x0-0|(0.02410875,0.07218155)(0.02815731,0.14351302)|0.00000050|
2x1-0|(0.03756343,0.06298266)(0.05032840,0.10706262)|0.00000021|
2x2-0|(0.06176479,0.06361743)(0.03774403,0.04895635)|0.00000016|
2x3-0|(0.09251571,0.06198277)(0.03741371,0.07138837)|0.00000002|
2x4-0|(0.11652253,0.06274014)(0.03844391,0.07265933)|0.00000044|
2x5-0|(0.13732003,0.05854614)(0.03879819,0.08156604)|0.00000036|
2x6-0|(0.16881363,0.05795842)(0.04333642,0.08076611)|0.00000001|
2x7-0|(0.19855757,0.05849769)(0.04250275,0.08192890)|0.00000002|
2x8-0|(0.22626074,0.05746142)(0.04690888,0.07980927)|0.00000004|
2x9-0|(0.25318229,0.05740807)(0.03649506,0.09092995)|0.00000002|
2x10-0|(0.28125158,0.05975518)(0.03567216,0.09014964)|0.00000000|
2x11-0|(0.30748582,0.06183819)(0.03745033,0.10456096)|0.00000001|
2x12-0|(0.32977527,0.06243872)(0.03836044,0.13048261)|0.00000007|
2x13-0|(0.35453117,0.06242217)(0.03722445,0.13118389)|0.00000003|
2x14-0|(0.38349622,0.06432448)(0.03388538,0.12748719)|0.00000000|
2x15-0|(0.40752459,0.06294931)(0.02998650,0.15793090)|0.00000001|
2x16-0|(0.43267417,0.05917130)(0.03030642,0.17699739)|0.00000004|
2x17-0|(0.45867443,0.05762414)(0.03222635,0.16328104)|0.00000003|
2x18-0|(0.48527637,0.05783923)(0.03417454,0.16044001)|0.00000004|
2x19-0|(0.51198399,0.05794826)(0.03655548,0.16119365)|0.00000002|
2x20-0|(0.53913796,0.05782032)(0.03688830,0.16464023)|0.00000001|
2x21-0|(0.56467360,0.05779913)(0.03535824,0.17276622)|0.00000001|
2x22-0|(0.59117681,0.05803804)(0.03119381,0.18310758)|0.00000001|
2x23-0|(0.61851770,0.05837897)(0.03395053,0.17670130)|0.00000001|
2x24-0|(0.64394742,0.05905739)(0.03931163,0.16288340)|0.00000004|
2x25-0|(0.67054671,0.06023176)(0.04068446,0.15844490)|0.00000004|
2x26-0|(0.69857067,0.06290776)(0.03518694,0.16743889)|0.00000004|
2x27-0|(0.72759247,0.06285088)(0.03817397,0.16257855)|0.00000008|
2x28-0|(0.74919939,0.06169403)(0.03817607,0.14654697)|0.00000064|
2x29-0|(0.77364302,0.06163039)(0.04123174,0.13037722)|0.00000079|
2x30-0|(0.80039829,0.06256311)(0.04323739,0.11382163)|0.00000079|
2x31-0|(0.82753801,0.06304569)(0.05388872,0.09329224)|0.00000046|
2x32-0|(0.85546774,0.05969300)(0.04366483,0.11979679)|0.00000417|
2x33-0|(0.88015062,0.06044555)(0.05399684,0.10190226)|0.00000039|
2x34-0|(0.90275496,0.05634014)(0.03617697,0.10241982)|0.00000000|
2x35-0|(0.94588673,0.06990708)(0.03940273,0.12120957)|0.00000000|
2x36-0|(0.96431428,0.05983524)(0.06462920,0.04510287)|0.00000000|
2x37-0|(0.97866029,0.06501659)(0.02672995,0.06398255)|0.00000002|
3x0-0|(0.01661478,0.09259193)(0.02211234,0.14876487)|0.00000053|
3x1-0|(0.03217274,0.09706030)(0.02600595,0.08586811)|0.00000003|
3x2-0|(0.05772154,0.08589669)(0.04101847,0.08148681)|0.00000006|
3x3-0|(0.09799147,0.08975063)(0.03987328,0.10288545)|0.00000000|
3x4-0|(0.11482631,0.09268390)(0.03829674,0.08807928)|0.00000012|
3x5-0|(0.13598068,0.09049036)(0.03221352,0.16180288)|0.00000000|
3x6-0|(0.16647762,0.09126001)(0.03293216,0.13869966)|0.00000000|
3x7-0|(0.20019710,0.09322768)(0.02747994,0.10822035)|0.00000000|
3x8-0|(0.22390805,0.08970712)(0.04002636,0.09119759)|0.00000001|
3x9-0|(0.25673321,0.09059376)(0.03880436,0.09337455)|0.00000001|
3x10-0|(0.28172880,0.09531405)(0.03476103,0.08284166)|0.00000001|
3x11-0|(0.30532369,0.09520485)(0.03591737,0.08839437)|0.00000002|
3x12-0|(0.32940203,0.09558244)(0.03910696,0.10619516)|0.00000004|
3x13-0|(0.35470486,0.09360828)(0.04263783,0.11397467)|0.00000005|
3x14-0|(0.38438299,0.09320898)(0.04101849,0.10802087)|0.00000011|
3x15-0|(0.40587401,0.09389435)(0.03931053,0.11123917)|0.00000019|
3x16-0|(0.43029490,0.09443837)(0.04012437,0.11422406)|0.00000005|
3x17-0|(0.45925546,0.09237228)(0.03967381,0.10652003)|0.00000001|
3x18-0|(0.48646787,0.09062998)(0.04218034,0.10249454)|0.00000002|
3x19-0|(0.51139641,0.09154665)(0.04351768,0.10686901)|0.00000002|
3x20-0|(0.53835130,0.09227408)(0.04200737,0.11157320)|0.00000001|
3x21-0|(0.56474096,0.09302407)(0.04127136,0.11750158)|0.00000001|
3x22-0|(0.59004384,0.09254218)(0.03653339,0.13020996)|0.00000001|
3x23-0|(0.61785054,0.09283695)(0.04074452,0.11547903)|0.00000001|
3x24-0|(0.64417219,0.09144551)(0.04104853,0.11865786)|0.00000008|
3x25-0|(0.66732585,0.09065159)(0.03887117,0.12665113)|0.00000020|
3x26-0|(0.69352895,0.09058510)(0.03510539,0.13668092)|0.00000016|
3x27-0|(0.72287977,0.09109136)(0.03656437,0.13229212)|0.00000005|
3x28-0|(0.74919778,0.08949727)(0.03902380,0.11996190)|0.00000016|
3x29-0|(0.77149791,0.08688205)(0.03761738,0.12284486)|0.00000017|
3x30-0|(0.80122328,0.08690478)(0.04137267,0.12565275)|0.00000059|
3x31-0|(0.83037990,0.08758085)(0.04284214,0.10560636)|0.00000013|
3x32-0|(0.85775816,0.09030455)(0.03202706,0.12672100)|0.00000025|
3x33-0|(0.88099712,0.09561275)(0.03881623,0.07966623)|0.00000000|
3x34-0|(0.90814489,0.09072580)(0.03931983,0.06086941)|0.00000000|
3x35-0|(0.94313955,0.09027214)(0.04581761,0.08193403)|0.00000000|
3x36-0|(0.96397269,0.08033049)(0.03082020,0.05453482)|0.00000000|
3x37-0|(0.98278886,0.09585531)(0.03317640,0.09335064)|0.00000002|
4x0-0|(0.01142289,0.11539625)(0.02843547,0.14079036)|0.00000040|
4x1-0|(0.02984827,0.11755817)(0.03918523,0.08874087)|0.00000003|
4x2-0|(0.05718761,0.11495304)(0.03438601,0.10102349)|0.00000000|
4x3-0|(0.10251401,0.11835305)(0.03688837,0.13958511)|0.00000000|
4x4-0|(0.11479640,0.11687800)(0.03645034,0.09408479)|0.00000000|
4x5-0|(0.13914004,0.11716273)(0.03173602,0.19871258)|0.00000000|
4x6-0|(0.16741638,0.12047504)(0.03051124,0.19875892)|0.00000000|
4x7-0|(0.19917068,0.11951119)(0.02480983,0.18564528)|0.00000000|
4x8-0|(0.22754443,0.11892599)(0.03384862,0.15490747)|0.00000000|
4x9-0|(0.25765193,0.12013886)(0.03427989,0.12366883)|0.00000000|
4x10-0|(0.28308022,0.12069701)(0.03580176,0.09180992)|0.00000001|
4x11-0|(0.30553046,0.12159044)(0.03953363,0.08727149)|0.00000002|
4x12-0|(0.32862830,0.12206580)(0.04147482,0.09856179)|0.00000019|
4x13-0|(0.35311002,0.12161915)(0.04392459,0.10679584)|0.00000006|
4x14-0|(0.38346413,0.12170762)(0.03954946,0.10325621)|0.00000011|
4x15-0|(0.40874588,0.12141082)(0.04066695,0.09864674)|0.00000033|
4x16-0|(0.43356362,0.12301012)(0.04204027,0.10272209)|0.00000011|
4x17-0|(0.45884147,0.12269631)(0.03847765,0.11278125)|0.00000001|
4x18-0|(0.48524037,0.12209314)(0.03927268,0.11645658)|0.00000001|
4x19-0|(0.51112747,0.12213403)(0.04201277,0.11688151)|0.00000001|
4x20-0|(0.53854084,0.12231566)(0.04084324,0.12213870)|0.00000001|
4x21-0|(0.56506187,0.12265310)(0.04038364,0.13010109)|0.00000003|
4x22-0|(0.59145510,0.12401900)(0.03684788,0.12975420)|0.00000005|
4x23-0|(0.61769432,0.12493335)(0.03979202,0.11968328)|0.00000008|
4x24-0|(0.64376223,0.12319311)(0.04429767,0.11027720)|0.00000011|
4x25-0|(0.66747314,0.12280021)(0.04400251,0.11700508)|0.00000010|
4x26-0|(0.69618148,0.12345868)(0.03935018,0.11794015)|0.00000006|
4x27-0|(0.72287989,0.12340444)(0.04344155,0.10419332)|0.00000007|
4x28-0|(0.74950719,0.12090731)(0.04483071,0.09882803)|0.00000015|
4x29-0|(0.76922238,0.11891455)(0.04347757,0.10889185)|0.00000003|
4x30-0|(0.80076754,0.11987939)(0.04795083,0.09770756)|0.00000004|
4x31-0|(0.82849038,0.11834238)(0.04015097,0.10042344)|0.00000015|
4x32-0|(0.85560596,0.11396998)(0.03178601,0.12903742)|0.00000024|
4x33-0|(0.87706393,0.11386774)(0.02775911,0.13823703)|0.00000000|
4x34-0|(0.90824229,0.11726469)(0.04248577,0.11702068)|0.00000000|
4x35-0|(0.94094771,0.11130407)(0.05023413,0.11980998)|0.00000004|
4x36-0|(0.96851081,0.11467611)(0.04323868,0.10209384)|0.00000001|
4x37-0|(0.98831689,0.11428286)(0.02781324,0.14031944)|0.00000035|
5x0-0|(0.01198814,0.13654114)(0.03310881,0.15298997)|0.00000056|
5x1-0|(0.02977021,0.14773586)(0.05417136,0.07621162)|0.00000007|
5x2-0|(0.06148418,0.14588265)(0.03680338,0.08822311)|0.00000000|
5x3-0|(0.10011773,0.14305465)(0.03913553,0.12590933)|0.00000000|
5x4-0|(0.11568731,0.14075583)(0.03338191,0.14219958)|0.00000000|
5x5-0|(0.14162654,0.14486028)(0.03015551,0.20845470)|0.00000000|
5x6-0|(0.16839743,0.14365967)(0.02702603,0.26533287)|0.00000000|
5x7-0|(0.19609961,0.14394724)(0.02071900,0.28217803)|0.00000000|
5x8-0|(0.22843285,0.14328578)(0.02864767,0.21518796)|0.00000000|
5x9-0|(0.25716484,0.14267482)(0.03236020,0.16670810)|0.00000001|
5x10-0|(0.28064111,0.14409600)(0.03314486,0.11501373)|0.00000003|
5x11-0|(0.30532655,0.14535519)(0.03940632,0.10533422)|0.00000003|
5x12-0|(0.32910332,0.14592770)(0.04096110,0.11674905)|0.00000037|
5x13-0|(0.35362801,0.14631228)(0.04496492,0.11257492)|0.00000014|
5x14-0|(0.38237363,0.14464392)(0.04036009,0.11273003)|0.00000015|
5x15-0|(0.40852207,0.14407575)(0.03934939,0.11449352)|0.00000044|
5x16-0|(0.43456233,0.14538042)(0.04118163,0.11978294)|0.00000021|
5x17-0|(0.46196842,0.14656505)(0.03957868,0.11716649)|0.00000006|
5x18-0|(0.48725590,0.14639795)(0.04040756,0.11438178)|0.00000007|
5x19-0|(0.51466399,0.14610207)(0.04275821,0.11238357)|0.00000013|
5x20-0|(0.54027754,0.14584421)(0.04305392,0.11445995)|0.00000022|
5x21-0|(0.56574029,0.14512029)(0.04215942,0.11974818)|0.00000031|
5x22-0|(0.59206748,0.14428814)(0.03822671,0.11783751)|0.00000029|
5x23-0|(0.61834729,0.14330514)(0.03918910,0.11247371)|0.00000025|
5x24-0|(0.64464462,0.14227729)(0.04149304,0.10889216)|0.00000009|
5x25-0|(0.66964859,0.14286472)(0.04082762,0.10308307)|0.00000006|
5x26-0|(0.70051908,0.14479649)(0.03846349,0.10174093)|0.00000009|
5x27-0|(0.72494936,0.14490905)(0.04217797,0.10651160)|0.00000017|
5x28-0|(0.74925995,0.14368045)(0.04041772,0.11125892)|0.00000011|
5x29-0|(0.77109265,0.14519198)(0.03772037,0.11248210)|0.00000002|
5x30-0|(0.80188221,0.14619629)(0.04393861,0.09496771)|0.00000005|
5x31-0|(0.82662767,0.14588998)(0.04357408,0.10872703)|0.00000015|
5x32-0|(0.84925067,0.14299235)(0.04021438,0.13725370)|0.00000005|
5x33-0|(0.87596685,0.14082876)(0.03721235,0.15501221)|0.00000000|
5x34-0|(0.90900654,0.14512776)(0.04881611,0.09981894)|0.00000000|
5x35-0|(0.94250858,0.14298902)(0.04287033,0.12006587)|0.00000001|
5x36-0|(0.96766293,0.14874040)(0.03853969,0.09789929)|0.00000026|
5x37-0|(0.98499852,0.14381044)(0.02660333,0.16479497)|0.00000012|
6x0-0|(0.01393773,0.16920047)(0.02613306,0.16842310)|0.00000013|
6x1-0|(0.03178198,0.16864526)(0.06124239,0.06734713)|0.00000007|
6x2-0|(0.06183559,0.17338531)(0.04095495,0.06801382)|0.00000000|
6x3-0|(0.09269994,0.16964573)(0.04239948,0.07691037)|0.00000000|
6x4-0|(0.11296129,0.16791202)(0.02946874,0.14737870)|0.00000000|
6x5-0|(0.14276949,0.16654421)(0.02918846,0.20218235)|0.00000000|
6x6-0|(0.17160690,0.16722588)(0.02276207,0.24724898)|0.00000000|
6x7-0|(0.19773732,0.17103188)(0.02102048,0.26696070)|0.00000000|
6x8-0|(0.22795017,0.17082421)(0.03185996,0.15918046)|0.00000000|
6x9-0|(0.25752252,0.16477941)(0.02977916,0.13866845)|0.00000000|
6x10-0|(0.27824220,0.16517396)(0.03217119,0.10541492)|0.00000002|
6x11-0|(0.30467427,0.16805568)(0.03785327,0.10004337)|0.00000005|
6x12-0|(0.32906228,0.16665936)(0.03824105,0.11663014)|0.00000086|
6x13-0|(0.35309324,0.16647078)(0.04265474,0.10549874)|0.00000038|
6x14-0|(0.38016599,0.16551937)(0.04014402,0.10331078)|0.00000011|
6x15-0|(0.40781811,0.16608886)(0.03977983,0.10517705)|0.00000007|
6x16-0|(0.43518126,0.16602141)(0.04000741,0.10582677)|0.00000009|
6x17-0|(0.46161681,0.16593985)(0.03644997,0.11051769)|0.00000013|
6x18-0|(0.48597631,0.16670501)(0.03878175,0.11135575)|0.00000028|
6x19-0|(0.51202220,0.16664802)(0.04031395,0.10804786)|0.00000052|
6x20-0|(0.53750968,0.16671725)(0.04189987,0.10511891)|0.00000085|
6x21-0|(0.56363261,0.16668053)(0.04279145,0.10461845)|0.00000059|
6x22-0|(0.58915246,0.16662776)(0.03872608,0.10709043)|0.00000026|
6x23-0|(0.61525255,0.16674414)(0.03824673,0.11395164)|0.00000016|
6x24-0|(0.64300871,0.16764612)(0.03922708,0.11642026)|0.00000007|
6x25-0|(0.67004895,0.16882756)(0.03912086,0.11161930)|0.00000005|
6x26-0|(0.69770628,0.16957565)(0.04027077,0.09998465)|0.00000009|
6x27-0|(0.72215837,0.16866551)(0.04430963,0.10765809)|0.00000016|
6x28-0|(0.74975163,0.16877599)(0.03867252,0.11700613)|0.00000008|
6x29-0|(0.77248472,0.17071183)(0.03573588,0.11573637)|0.00000007|
6x30-0|(0.80146044,0.17010453)(0.04042972,0.10378625)|0.00000011|
6x31-0|(0.82396084,0.17025334)(0.04139323,0.10834448)|0.00000030|
6x32-0|(0.84961432,0.17126015)(0.04535344,0.10023010)|0.00000016|
6x33-0|(0.87841946,0.17167413)(0.03986917,0.11514826)|0.00000000|
6x34-0|(0.90563965,0.16866283)(0.05651203,0.08698923)|0.00000002|
6x35-0|(0.94003677,0.16811883)(0.04952836,0.09369266)|0.00000000|
6x36-0|(0.96609044,0.16786374)(0.04679904,0.06585392)|0.00000026|
6x37-0|(0.98246342,0.16971476)(0.02747231,0.12039058)|0.00000032|
7x0-0|(0.01098711,0.19394141)(0.02373962,0.19308377)|0.00000002|
7x1-0|(0.03449445,0.19170439)(0.05438538,0.07724792)|0.00000000|
7x2-0|(0.06215174,0.19187129)(0.04145517,0.06755508)|0.00000000|
7x3-0|(0.09233516,0.19043308)(0.04721502,0.07071910)|0.00000000|
7x4-0|(0.11194620,0.19480386)(0.03310310,0.12578075)|0.00000000|
7x5-0|(0.14136487,0.19633503)(0.03124171,0.18809004)|0.00000000|
7x6-0|(0.17433321,0.19483481)(0.02423472,0.20313717)|0.00000000|
7x7-0|(0.19685452,0.19458549)(0.02336415,0.21517381)|0.00000000|
7x8-0|(0.22525130,0.19341081)(0.03223296,0.16060737)|0.00000000|
7x9-0|(0.25676921,0.19177729)(0.02943381,0.15015586)|0.00000000|
7x10-0|(0.27798051,0.19297256)(0.03594951,0.10361102)|0.00000000|
7x11-0|(0.30414811,0.19269839)(0.03890207,0.09960311)|0.00000000|
7x12-0|(0.32918075,0.19269261)(0.03550863,0.11441788)|0.00000003|
7x13-0|(0.35328281,0.19242033)(0.04117775,0.10766905)|0.00000004|
7x14-0|(0.38247195,0.19321570)(0.03771025,0.11659200)|0.00000002|
7x15-0|(0.40817747,0.19280711)(0.03811427,0.11792303)|0.00000003|
7x16-0|(0.43265176,0.19170511)(0.04034623,0.10499946)|0.00000001|
7x17-0|(0.45857105,0.18965527)(0.03717053,0.10867738)|0.00000000|
7x18-0|(0.48560789,0.18950686)(0.04006753,0.10734512)|0.00000001|
7x19-0|(0.51184249,0.18934149)(0.03853642,0.11254481)|0.00000001|
7x20-0|(0.53822178,0.19024575)(0.03921706,0.11029815)|0.00000006|
7x21-0|(0.56355143,0.19084802)(0.04077718,0.10516034)|0.00000006|
7x22-0|(0.58859092,0.19137880)(0.03949081,0.09906701)|0.00000003|
7x23-0|(0.61375707,0.19122405)(0.03921724,0.09684314)|0.00000001|
7x24-0|(0.64132643,0.19083844)(0.04143226,0.09827320)|0.00000000|
7x25-0|(0.66947860,0.19199075)(0.04302392,0.09918821)|0.00000000|
7x26-0|(0.69487494,0.19107580)(0.04459850,0.09470077)|0.00000001|
7x27-0|(0.72023296,0.19070514)(0.04886603,0.09154353)|0.00000001|
7x28-0|(0.75184757,0.19064255)(0.04465776,0.10528085)|0.00000001|
7x29-0|(0.77030414,0.19112200)(0.04203517,0.10820742)|0.00000002|
7x30-0|(0.80197263,0.19105385)(0.04034023,0.10700464)|0.00000001|
7x31-0|(0.82604456,0.19252604)(0.04345632,0.09357106)|0.00000004|
7x32-0|(0.85072488,0.19369678)(0.04890567,0.07977675)|0.00000006|
7x33-0|(0.88004512,0.19411141)(0.04361471,0.09904573)|0.00000001|
7x34-0|(0.90804762,0.19626148)(0.04595674,0.08464601)|0.00000009|
7x35-0|(0.93895429,0.19322653)(0.04585893,0.09334467)|0.00000003|
7x36-0|(0.96550429,0.19105354)(0.04809311,0.06970944)|0.00000054|
7x37-0|(0.98193699,0.19363312)(0.03042262,0.12420261)|0.00000053|
8x0-0|(0.00992223,0.22143199)(0.02313773,0.19076426)|0.00000002|
8x1-0|(0.03360432,0.22207072)(0.05366307,0.09414099)|0.00000000|
8x2-0|(0.06408837,0.22286814)(0.04408757,0.07217911)|0.00000000|
8x3-0|(0.09419468,0.22583249)(0.04296818,0.07444887)|0.00000000|
8x4-0|(0.11438844,0.22902739)(0.03709416,0.10196323)|0.00000000|
8x5-0|(0.14271683,0.22891232)(0.03928072,0.12885749)|0.00000000|
8x6-0|(0.17242615,0.22691363)(0.02820358,0.12519405)|0.00000000|
8x7-0|(0.19738360,0.22712994)(0.02442341,0.15329035)|0.00000000|
8x8-0|(0.22600083,0.22891939)(0.03305580,0.14940623)|0.00000000|
8x9-0|(0.25558892,0.22875194)(0.03035068,0.15225510)|0.00000000|
8x10-0|(0.27878761,0.22702503)(0.03516912,0.11811830)|0.00000000|
8x11-0|(0.30408290,0.22422677)(0.03752835,0.11807189)|0.00000000|
8x12-0|(0.33097181,0.22385187)(0.03623792,0.11772729)|0.00000001|
8x13-0|(0.35452661,0.22448885)(0.04030491,0.11879009)|0.00000001|
8x14-0|(0.38464296,0.22433293)(0.03589073,0.12435023)|0.00000002|
8x15-0|(0.40943822,0.22416478)(0.03978501,0.11255769)|0.00000002|
8x16-0|(0.43364298,0.22448306)(0.04328234,0.09320804)|0.00000001|
8x17-0|(0.45930958,0.22342694)(0.04147566,0.09484985)|0.00000000|
8x18-0|(0.48727632,0.22403672)(0.04500521,0.08971000)|0.00000000|
8x19-0|(0.51438034,0.22400105)(0.03876736,0.10654139)|0.00000000|
8x20-0|(0.54157919,0.22421396)(0.03924774,0.10677292)|0.00000001|
8x21-0|(0.56618696,0.22348268)(0.04233686,0.09502175)|0.00000001|
8x22-0|(0.59135896,0.22295837)(0.04251920,0.09146427)|0.00000001|
8x23-0|(0.61767197,0.22297837)(0.04229630,0.08915963)|0.00000001|
8x24-0|(0.64138108,0.22361402)(0.04316778,0.08670833)|0.00000000|
8x25-0|(0.66860110,0.22408116)(0.04523173,0.08682963)|0.00000000|
8x26-0|(0.69344395,0.22455931)(0.04561798,0.08343904)|0.00000000|
8x27-0|(0.72161680,0.22395146)(0.04669822,0.08589925)|0.00000000|
8x28-0|(0.75258881,0.22394614)(0.04718418,0.09466939)|0.00000001|
8x29-0|(0.77070898,0.22521649)(0.04830817,0.10431082)|0.00000001|
8x30-0|(0.80378962,0.22473936)(0.04153313,0.11545951)|0.00000000|
8x31-0|(0.83111972,0.22579579)(0.04905489,0.07818669)|0.00000001|
8x32-0|(0.85315835,0.22421722)(0.04894776,0.06946558)|0.00000003|
8x33-0|(0.87746119,0.22609651)(0.04735267,0.07611737)|0.00000000|
8x34-0|(0.90980703,0.22757974)(0.04779742,0.07147156)|0.00000001|
8x35-0|(0.93710119,0.22685422)(0.04421497,0.08721852)|0.00000001|
8x36-0|(0.96637422,0.22228216)(0.04891203,0.08657867)|0.00000040|
8x37-0|(0.98696518,0.22101112)(0.02618406,0.15970348)|0.00000115|
9x0-0|(0.01005328,0.25006399)(0.02240901,0.19939810)|0.00000007|
9x1-0|(0.03489148,0.25358379)(0.05522307,0.08423759)|0.00000001|
9x2-0|(0.06530069,0.24896468)(0.04821374,0.06995367)|0.00000000|
9x3-0|(0.09587791,0.24838892)(0.04413360,0.07293665)|0.00000000|
9x4-0|(0.11729393,0.25211063)(0.04634035,0.09196213)|0.00000000|
9x5-0|(0.14597724,0.25509396)(0.04930247,0.09010882)|0.00000000|
9x6-0|(0.17378601,0.25440618)(0.03707160,0.08974877)|0.00000000|
9x7-0|(0.19685708,0.25541735)(0.03361463,0.11102963)|0.00000000|
