0x0-0|(0.03146548,0.01836758)(0.12879547,0.16211387)|0.00000006|
0x1-0|(0.09902841,0.02912808)(0.25676923,0.08945937)|0.00000022|
0x2-0|(0.11760210,0.04093823)(0.25646775,0.08975267)|0.00000048|
0x3-0|(0.17820796,0.03501486)(0.39398350,0.08609230)|0.00000004|
0x4-0|(0.23707783,0.03116360)(0.32621714,0.08336793)|0.00000000|
0x5-0|(0.29659164,0.02874173)(0.26464784,0.08724537)|0.00000000|
0x6-0|(0.34293413,0.02994139)(0.22896065,0.11147925)|0.00000000|
0x7-0|(0.39633521,0.02448868)(0.21509279,0.12105018)|0.00000000|
0x8-0|(0.45101571,0.02043366)(0.25507982,0.13221700)|0.00000000|
0x9-0|(0.50066584,0.02175907)(0.22324592,0.12586810)|0.00000000|
0x10-0|(0.55448836,0.02179962)(0.20442932,0.12876201)|0.00000000|
0x11-0|(0.60510993,0.02338941)(0.21548015,0.12060621)|0.00000000|
0x12-0|(0.65093726,0.02730114)(0.18337652,0.12693971)|0.00000000|
0x13-0|(0.70229757,0.03070531)(0.15478049,0.12385030)|0.00000000|
0x14-0|(0.76271021,0.03009273)(0.20502281,0.11713885)|0.00000000|
0x15-0|(0.81028187,0.02866303)(0.19568044,0.07705863)|0.00000011|
0x16-0|(0.87145156,0.03089797)(0.14692914,0.09718105)|0.00000002|
0x17-0|(0.92323065,0.03988459)(0.10121483,0.09985475)|0.00000001|
0x18-0|(0.94853562,0.04685930)(0.22151275,0.10890430)|0.00000015|
1x0-0|(0.04358897,0.08583237)(0.10577670,0.12100238)|0.00000012|
1x1-0|(0.07869747,0.09465856)(0.17016262,0.12526367)|0.00000027|
1x2-0|(0.11600128,0.08092805)(0.19525466,0.14393031)|0.00000018|
1x3-0|(0.18373205,0.07412042)(0.20555850,0.10176928)|0.00000000|
1x4-0|(0.23501627,0.06884672)(0.21044675,0.11184830)|0.00000000|
1x5-0|(0.30277452,0.07173266)(0.21465271,0.13374200)|0.00000000|
1x6-0|(0.33243796,0.07611898)(0.18662144,0.14640599)|0.00000000|
1x7-0|(0.39326957,0.07331888)(0.23101599,0.13912214)|0.00000000|
1x8-0|(0.44694036,0.07595611)(0.27269183,0.15459731)|0.00000000|
1x9-0|(0.50131750,0.08123893)(0.21098858,0.13852522)|0.00000000|
1x10-0|(0.55201578,0.08106980)(0.19255497,0.13552487)|0.00000000|
1x11-0|(0.60728687,0.08033410)(0.20222894,0.13268496)|0.00000000|
1x12-0|(0.65219820,0.07796398)(0.17556784,0.13673655)|0.00000000|
1x13-0|(0.70555538,0.07370723)(0.17315089,0.14902426)|0.00000000|
1x14-0|(0.75961179,0.08079112)(0.15614988,0.14709836)|0.00000000|
1x15-0|(0.81497258,0.08185402)(0.16297557,0.20624862)|0.00000009|
1x16-0|(0.85579652,0.07274950)(0.12688054,0.18017000)|0.00000124|
1x17-0|(0.93331879,0.09358268)(0.10299770,0.13968739)|0.00000029|
1x18-0|(0.96103448,0.09872785)(0.09668777,0.07829861)|0.00000000|
2x0-0|(0.02111708,0.12993155)(0.11971663,0.10180963)|0.00000005|
2x1-0|(0.07317513,0.11483563)(0.22206068,0.12083234)|0.00000008|
2x2-0|(0.12246077,0.13803445)(0.19159264,0.11756223)|0.00000000|
2x3-0|(0.18193622,0.13446261)(0.14406609,0.14554238)|0.00000000|
2x4-0|(0.22930692,0.13480008)(0.16608708,0.17637748)|0.00000000|
2x5-0|(0.29640025,0.13087340)(0.19634619,0.15373331)|0.00000000|
2x6-0|(0.33146468,0.13589475)(0.17256220,0.15571338)|0.00000000|
2x7-0|(0.39313135,0.13101673)(0.23810976,0.13115513)|0.00000000|
